,movieId,genres
8104,101112,Action|Adventure|Fantasy|IMAX
2420,3221,Drama
6919,65130,Drama|Romance
2740,3682,Action|Crime|Drama|Thriller
5949,34542,Documentary
1567,2106,Drama|War
4194,6062,Documentary
2976,3992,Drama|Romance|War
1830,2432,Drama
2163,2880,Action|Adventure|Comedy
6431,51939,Action|Adventure|Animation|Children|Comedy|Fantasy
6556,55167,Action|Adventure|Animation|Crime|Fantasy
7431,81417,Horror|IMAX
8581,117851,Adventure|Animation|Children|Comedy
4251,6213,Action|Drama|Thriller
4800,7164,Action|Adventure|Children|Fantasy
9313,160563,Action|Adventure
2278,3024,Horror|Sci-Fi
2302,3054,Adventure|Animation|Children|Fantasy|Sci-Fi
1924,2553,Horror|Sci-Fi|Thriller
799,1046,Drama|Romance
5863,33145,Comedy|Drama|Romance
3294,4464,Comedy|Drama|Romance
3987,5632,Drama
953,1255,Comedy|Horror|Sci-Fi
2005,2670,War
4661,6974,Comedy|Crime
7415,80860,Comedy|Romance
1993,2654,Drama|Fantasy|Horror
1298,1733,Drama|Romance
5242,8614,Comedy|Romance
3369,4587,Comedy|Musical|Sci-Fi
889,1187,Drama
6897,64231,Action|Crime|Drama|Thriller
2521,3384,Action|Crime
2151,2866,Drama
1537,2073,Comedy
7712,90600,Action|Crime|Thriller
4004,5666,Comedy|Drama|Romance|Thriller
380,436,Drama|Thriller
3058,4109,Drama|Thriller
4530,6724,Comedy|Crime|Drama
574,704,Action|Adventure
4587,6832,Drama
208,242,Drama|Musical
1555,2093,Adventure|Children|Fantasy
4761,7101,Comedy|Romance
8015,98154,Drama|War
2977,3993,Drama|Romance
9356,162606,Crime|Drama|Thriller
2197,2922,Crime|Drama|Western
7567,86293,Comedy
7103,71106,Comedy|Sci-Fi
1022,1334,Horror|Sci-Fi
2781,3726,Action|Thriller
1691,2275,Action|Adventure|Sci-Fi
3647,5016,Drama
1713,2303,Drama|Musical
1702,2290,Comedy|Drama
6091,42725,Comedy
6092,42728,Drama|Romance
1679,2261,Comedy
7692,90249,Action|Drama|Sci-Fi|IMAX
2056,2736,Comedy
762,1004,Action|Thriller
3187,4304,Documentary
5817,32296,Adventure|Comedy|Crime
2296,3045,Comedy|Drama
1872,2491,Comedy|Romance
813,1066,Comedy|Musical|Romance
4911,7376,Action
7707,90522,Adventure|Comedy|Thriller
4420,6538,Drama|Mystery|Thriller
3318,4498,Action|Crime|Thriller
288,330,Action|Crime|Horror
4555,6777,Drama
7998,97836,Action|Comedy
5396,25771,Fantasy
2187,2906,Drama|Romance
1357,1855,Comedy
8711,127098,Comedy
3048,4086,Action|Crime|Mystery|Romance|Thriller
2880,3858,Comedy
1920,2549,Action|Sci-Fi
8111,101525,Crime|Drama
3571,4899,Adventure|Comedy|Fantasy
7236,74324,Drama
5986,37720,Crime|Drama|Horror|Thriller
6959,66509,Comedy|Drama
2498,3342,Drama|War
6940,65685,Adventure|Fantasy
7179,72605,Drama|Thriller|War
7911,95543,Adventure|Animation|Comedy
1363,1862,Horror|Sci-Fi
4475,6619,Comedy
6516,54281,Comedy|Drama
7167,72356,Animation|Children|Comedy|Fantasy
9164,149354,Children|Comedy
6680,58301,Drama|Thriller
1878,2497,Romance
5499,26471,Comedy|Documentary
6036,40581,Comedy|Romance
1451,1975,Horror
8028,98585,Drama
2413,3208,Action|Comedy
107,123,Drama|Mystery|Romance
2634,3529,Crime|Thriller
3984,5628,Action|Comedy|Crime|Drama|Thriller
3784,5298,Comedy|Romance
3472,4744,Horror
4065,5803,Action|Adventure|Comedy|Crime
9665,183897,Animation|Comedy
1108,1442,Drama
2010,2677,Documentary|Musical
283,325,Comedy
5852,32898,Action|Adventure|Fantasy|Sci-Fi
8817,132046,Action|Adventure|Children|Mystery|Sci-Fi
1755,2354,Animation|Children|Comedy
78,87,Children|Comedy
764,1006,Drama
763,1005,Children|Comedy
3519,4815,Drama
7360,79242,Comedy|Drama
1048,1363,Drama
8398,110771,Comedy|Romance
5109,8157,Animation|Fantasy|Thriller
3537,4846,Action|Comedy
3139,4231,Comedy|Romance
2627,3519,Action|Drama|War
9217,152970,Adventure|Comedy
7773,91976,Action|Drama
5299,8808,Comedy|Romance
8183,103339,Action|Drama|Thriller|IMAX
5027,7842,Drama|Fantasy|Sci-Fi
3237,4383,Crime|Drama|Mystery|Thriller
4123,5941,Comedy|Drama|Musical|Romance
6422,51834,Drama|Romance
5932,34332,Action|Adventure|Children|Comedy
4544,6763,Comedy|Crime
6836,62113,Comedy
7243,74510,Action|Crime|Drama|Mystery|Thriller
407,469,Drama|Romance
4495,6663,Comedy|Crime
2556,3425,Drama|Musical
1364,1863,Comedy
232,270,Drama|Romance
7952,96488,Documentary
60,68,Comedy|Romance
2082,2769,Crime|Drama
6668,58105,Adventure|Children|Drama|Fantasy|IMAX
9048,142422,Comedy
2751,3693,Comedy|Horror
7209,73344,Crime|Drama
2186,2905,Action|Adventure|Drama
1972,2618,Comedy
8218,104218,Comedy
8785,130490,Action|Sci-Fi|Thriller
3463,4732,Comedy
5597,27020,Drama|Romance
854,1126,Comedy|Fantasy
6937,65642,Sci-Fi|Thriller
8976,139642,Action|Drama
5215,8531,Action|Comedy|Crime
9574,175569,Action|Crime|Mystery|Thriller
2633,3528,Drama|Romance
3355,4564,Drama|Fantasy|Romance
657,851,Drama
5842,32657,Animation|Drama
1195,1593,Comedy|Romance
112,132,Thriller
5827,32460,Action|Comedy|Crime|Drama
7107,71135,Horror|Sci-Fi|Thriller
5627,27397,Crime|Drama|Mystery|Thriller|War
1534,2070,Drama|Romance|Western
2350,3111,Drama
298,340,Adventure|Drama|War
6300,48520,Comedy
7123,71379,Horror|Thriller
3260,4419,Drama|Romance
6991,68073,Comedy|Drama
1447,1971,Horror|Thriller
2869,3841,Action|Comedy
4320,6322,Crime|Thriller
4124,5942,Comedy
7034,69275,Action|Adventure|Comedy|Horror
5131,8253,Action|Adventure|Animation|Comedy|Crime|Mystery
1828,2430,Adventure|Children|Drama
482,550,Comedy|Romance
3131,4220,Comedy
1732,2328,Horror|Western
1419,1942,Drama
4235,6184,Drama|Sci-Fi
1789,2389,Crime|Horror|Thriller
7127,71462,Documentary
4878,7320,Romance
3165,4267,Comedy
2318,3074,Western
7866,94780,Action|Adventure|Drama
1541,2077,Adventure|Children
3231,4372,Drama|Romance
2387,3169,Crime|Drama|Thriller
1817,2418,Comedy
563,680,Drama|Mystery|Romance|Sci-Fi|Thriller
9478,170697,Drama
158,187,Comedy
9341,161634,Thriller
8960,138210,Drama
8791,130634,Action|Crime|Thriller
5992,37739,Drama
583,718,Comedy|Fantasy|Sci-Fi
2531,3394,Comedy|Romance
4970,7624,Drama
1501,2027,Comedy|Crime
3268,4432,Drama|Film-Noir
1737,2333,Drama
4113,5909,Comedy|Drama|Horror
7244,74530,Adventure|Fantasy
6634,56805,Comedy|Musical
168,199,Drama|Musical|Romance
1530,2066,Film-Noir
7757,91653,Comedy|Drama
2735,3677,Documentary
8246,105197,Adventure|Drama
7818,93270,Comedy
8220,104243,Action|Sci-Fi|Thriller|IMAX
8211,104069,Comedy
8456,112818,Action|Horror|Thriller
5718,27912,Documentary
6027,39869,Drama
2479,3306,Comedy
3096,4160,Drama|Romance
2779,3724,Drama|War
843,1111,Documentary
4984,7706,Comedy|Musical
2852,3822,Drama|Romance
1071,1392,Comedy|Drama
2332,3091,Drama|War
6125,43921,Action|Crime|Thriller
3841,5401,Comedy
7275,75805,Action|Comedy|Romance
4979,7700,Action|Adventure|Drama|Thriller
3,4,Comedy|Drama|Romance
6806,61160,Action|Adventure|Animation|Sci-Fi
480,548,Action|Mystery|Thriller
7895,95207,Action|Fantasy|Horror|Thriller
5713,27879,Documentary
8648,121231,Horror
4701,7027,Action|Western
5236,8604,Action|Comedy
4944,7481,Adventure|Drama|Sci-Fi
5227,8581,Documentary|Drama
8260,105653,Action|Mystery|Thriller
7442,81784,Comedy|Drama|Romance
3535,4844,Comedy|Crime|Romance
6885,63853,Adventure|Drama|War|Western
8396,110730,Drama|Sci-Fi|IMAX
6587,55577,Crime|Horror|Thriller
2684,3599,Comedy|Musical
6238,46974,Drama
262,302,Drama|Romance
259,299,Drama
5003,7766,Action|Drama|Thriller|War
4108,5899,Action|Drama|War
4575,6808,Action|Adventure|War
4347,6368,Documentary
8338,108928,Action|Drama|War
2838,3801,Drama|Mystery
3873,5450,Comedy|Drama|Romance
6272,47950,Crime|Drama|Mystery|Thriller
2640,3538,Comedy
7703,90430,Comedy|Drama
3950,5573,Comedy|Crime
3630,4990,Adventure|Animation|Children|Comedy
223,259,Crime|Drama|Thriller
3996,5646,Drama|Romance
1623,2169,Comedy
3468,4738,Romance|Sci-Fi
7391,80166,Comedy|Romance
501,581,Documentary
672,886,Action|Comedy|Crime
9005,140711,Action|Comedy|Sci-Fi|Thriller
3142,4234,Drama|Thriller
2117,2815,Action|War
9012,140928,Comedy|Drama
8998,140359,Adventure|Children|Sci-Fi
7561,86142,Action
1339,1821,Comedy|Romance
9448,168326,Comedy|Romance
6082,42418,Adventure|Drama|Romance
3887,5466,Comedy|Drama|Romance
8126,102033,Action|Comedy|Crime
8122,101962,Animation|Fantasy
4864,7303,Drama|War
8585,117887,Children|Comedy
2230,2967,Drama|Thriller
7648,88812,Action|Comedy|Crime
4352,6375,Documentary
5074,8011,Documentary
6030,40339,Action|Adventure|Animation|Children|Comedy|Sci-Fi
4662,6975,Drama|Horror|Thriller
2924,3927,Adventure|Sci-Fi
5714,27882,Documentary
9163,149352,Comedy
6890,64030,Action|Adventure|Crime|Thriller
366,422,Thriller
3287,4452,Comedy
9133,147384,Sci-Fi
2166,2883,Comedy|Drama
1937,2570,Drama|Romance
8204,103810,Action|Comedy|Crime|Thriller
6348,49772,Drama|Romance
5465,26242,Action|Mystery|Thriller
494,569,Comedy|Drama
4963,7587,Crime|Drama|Thriller
2818,3770,Horror|Sci-Fi|Thriller
7947,96417,Action|Thriller
4797,7161,Children|Comedy
5815,32291,Comedy|Drama
1078,1399,Drama
8887,135137,Action|Comedy|Sci-Fi
8574,117533,Documentary
5712,27878,Documentary
1650,2204,Mystery|Thriller
4997,7748,Crime|Drama
5612,27193,Action|Comedy
2700,3627,Horror|Thriller
1453,1977,Horror
1452,1976,Horror
6468,53024,Documentary
6351,49824,Drama|Musical
3912,5504,Adventure|Children
1684,2266,Comedy|Romance
3304,4477,Adventure|Children|Comedy
3522,4821,Adventure|Thriller
1715,2306,Comedy
3894,5477,Drama|Romance
410,472,Comedy|Drama
8478,113453,Comedy|Crime
6051,40955,Comedy|Drama
3339,4529,Comedy|Drama
3337,4526,Comedy|Romance|Sci-Fi
1354,1844,Drama|Romance
3616,4971,Comedy|Drama
2355,3117,Drama|Romance|War
3620,4976,Drama
1512,2042,Children|Comedy
5293,8796,Comedy|Musical
440,505,Comedy
1792,2392,Children|Comedy|Drama
6308,48696,Drama|Romance
6922,65188,Documentary
8712,127108,Drama|Romance
7849,94070,Comedy|Drama
4560,6786,Drama
5681,27772,Horror
6185,45221,Comedy
3697,5107,Drama|War
1581,2121,Horror|Thriller
1273,1689,Comedy|Crime|Thriller
7819,93272,Animation|Fantasy|Musical|IMAX
1491,2017,Children|Fantasy|Musical
7528,85056,Action|Sci-Fi|Thriller|IMAX
3551,4867,Comedy|Drama
4091,5873,Drama
791,1034,Comedy|Crime|Drama|Thriller
2383,3163,Comedy|Drama|Musical
7134,71518,Comedy|Drama
3565,4888,Drama
4294,6286,Comedy|Crime|Drama
7472,82667,Crime|Thriller
2424,3230,Thriller
4334,6339,Comedy|Drama
7731,91104,Adventure|Drama|Fantasy|Romance
4296,6288,Crime|Drama
6633,56801,Action|Horror|Sci-Fi
3717,5147,Drama
4482,6636,Comedy|Romance
3572,4900,Comedy
8670,122898,Action|Adventure|Sci-Fi
727,947,Comedy|Romance
550,656,Comedy
3652,5027,Action|Comedy|Crime|Drama|Thriller
524,612,Comedy
5733,30850,Drama
3578,4912,Drama|Musical|Romance
3687,5092,Children|Comedy
5450,26152,Action|Adventure|Comedy
5659,27674,Comedy|Crime|Drama|Mystery|Thriller
8710,127096,Sci-Fi|Thriller
6809,61236,Animation|Documentary|Drama|War
1782,2381,Comedy|Crime
3928,5530,Comedy|Drama|Fantasy|Sci-Fi
1284,1707,Children|Comedy
214,250,Children|Comedy
3371,4591,Adventure|Comedy|Fantasy
7203,73266,Comedy|Drama|Romance
6025,39715,Comedy
9454,168492,Drama|Romance
2925,3928,Comedy|Horror
7265,74868,Drama|Horror|Sci-Fi
3341,4533,Comedy|Horror|Sci-Fi
3330,4518,Comedy|Horror
7371,79553,Action
1942,2575,Drama
9638,180985,Drama
1448,1972,Horror
7875,94953,Comedy
4749,7084,Comedy|Romance
6356,49961,Drama
6352,49910,Drama
7859,94478,Comedy|Horror|IMAX
6163,44828,Comedy|Horror|Sci-Fi
6180,45175,Comedy|Drama
7820,93287,Comedy
3874,5451,Comedy|Drama|Romance
6270,47894,Drama|War
7658,89087,Action|Adventure|Drama|Thriller
3164,4265,Action|Thriller
3208,4339,Action|Adventure|Drama|War
6565,55253,Drama|Romance|Thriller|War
1293,1727,Drama|Romance
2566,3436,Drama|Romance
9447,168266,Crime|Drama
2686,3606,Comedy|Musical|Romance
397,456,Crime|Drama|Thriller
1074,1395,Comedy|Drama
4559,6785,Comedy|Musical|Romance|Western
2644,3545,Drama|Musical
1109,1445,Comedy|War
2617,3506,Comedy|Drama
2588,3467,Drama|Western
1135,1487,Drama|Musical
6752,60037,Drama|Sci-Fi|Thriller
1143,1498,Drama|Romance
4917,7386,Adventure|Drama
9424,167036,Animation|Children|Comedy
5909,33880,Comedy|Drama
7710,90531,Drama
2783,3728,Crime|Drama|Film-Noir|Thriller
5924,34271,Crime|Drama
3406,4640,Action|Crime|Thriller
2333,3093,Drama|Western
3938,5548,Comedy
3937,5544,Sci-Fi|Thriller
1236,1646,Children|Comedy|Romance|Sci-Fi
128,155,Adventure|Drama|War
7631,88235,Comedy|Crime
7085,70565,Comedy
3104,4175,Comedy|Drama
7606,87304,Drama
162,191,Drama|Romance
2873,3846,Comedy
9397,165549,Drama
3696,5106,Comedy|Musical|Romance
754,990,Action|Adventure|Thriller
2655,3557,Mystery|Thriller
3169,4275,Action|Adventure|Fantasy|Sci-Fi
2630,3525,Comedy
6879,63479,Comedy
9305,160271,Action|Comedy
2404,3194,Drama|Romance
4030,5712,Mystery|Thriller
219,255,Comedy
772,1014,Children|Comedy|Drama
5002,7762,Drama|Thriller
8611,118900,Drama
7543,85401,Action|Comedy|Drama
5567,26810,Drama
523,611,Action|Horror|Sci-Fi
6463,52967,Drama
2092,2787,Horror
2971,3987,Drama|Romance
2320,3076,Comedy
1634,2181,Drama|Mystery|Romance|Thriller
3614,4969,Crime|Mystery
3380,4605,Comedy|Fantasy
4175,6025,Comedy
4593,6852,Crime|Drama
8086,100507,Comedy
7949,96432,Crime|Drama
4157,5993,Drama
8518,115122,Comedy|Horror
8073,100163,Action|Fantasy|Horror|IMAX
3301,4474,Comedy|Drama|Musical
5203,8501,Action|Thriller
8268,105954,Action|Adventure|Drama
3460,4725,Horror|Thriller
3274,4439,Drama
1282,1703,Comedy
3473,4745,Drama
3326,4509,Comedy
7738,91323,Comedy
3242,4389,Drama
858,1130,Horror|Mystery
6020,39435,Action|Adventure|Drama|Western
1554,2092,Adventure|Animation|Children|Fantasy|Musical|Romance
3346,4544,Comedy|Sci-Fi
4228,6166,Comedy
301,343,Children
774,1016,Children|Comedy
776,1018,Children|Comedy|Mystery
3510,4803,Drama|Thriller
4521,6710,Comedy|Drama|Romance
1268,1684,Drama|Romance
2349,3109,Drama
4974,7649,Adventure|Sci-Fi
7146,71823,Drama|Romance
3925,5527,Drama|Romance
358,414,Comedy
7135,71520,Comedy
638,813,Comedy
3580,4915,Action|Adventure|Fantasy
2385,3167,Comedy|Drama
7716,90717,Action|Comedy|Crime
458,523,Drama
610,766,Drama
1238,1648,Comedy|Drama
8865,134214,Drama
2668,3576,Action|Horror|Sci-Fi
6840,62293,Drama|Romance
161,190,Thriller
399,458,Drama|Western
8378,110127,Adventure|Drama|IMAX
394,453,Comedy|Romance
8340,108945,Action|Crime|Sci-Fi|IMAX
9013,140956,Action|Sci-Fi|Thriller
6877,63433,Action|Adventure|Sci-Fi
4333,6338,Children|Comedy
2573,3445,Mystery|Thriller
386,444,Comedy|Romance
6720,59141,Children|Comedy|Drama
6932,65585,Comedy|Romance
2529,3392,Comedy
4338,6345,Comedy|Drama|Musical
6686,58347,Comedy|Fantasy|Romance
6962,66665,Comedy|Drama|Romance
6012,39231,Comedy|Drama|Romance
6986,67788,Comedy|Romance
185,217,Drama|Thriller
5976,37240,Documentary
3921,5522,Action|Drama|Sci-Fi
3684,5081,Drama|Romance
6013,39234,Drama
5303,8814,Comedy
1320,1783,Crime|Drama|Mystery|Romance|Thriller
8615,118997,Children|Comedy|Fantasy|Musical
1887,2511,Crime|Film-Noir
1880,2500,Comedy
3069,4126,Drama
5687,27790,Children|Comedy|Crime|Drama|Fantasy
4736,7069,Drama
1827,2429,Action|Adventure|Drama|Fantasy|Thriller
5765,31427,Horror|Mystery|Thriller
6402,51091,Drama
4672,6989,Crime|Drama|Thriller
8949,137337,Documentary
3160,4259,Drama|Romance
6248,47382,Drama|Romance
1681,2263,Drama|Fantasy|Thriller
7694,90345,Horror|Mystery|Sci-Fi|Thriller
1665,2241,Comedy
7698,90376,Drama|Thriller
4077,5833,Action|Horror
1002,1305,Drama|Romance
3661,5048,Adventure|Children|Comedy
233,271,Drama
7323,78088,Mystery|Thriller
7321,78039,Drama|Romance
7482,83132,Animation|Children|Fantasy
500,580,Drama
2130,2836,Comedy
8511,114795,Action|Drama|Fantasy
9467,169984,Action|Horror|Sci-Fi|Thriller
1998,2660,Horror|Sci-Fi
109,126,Adventure|Children|Fantasy
4332,6337,Crime|Drama|Thriller
7929,95873,Comedy|Fantasy|Romance
5039,7894,Action|Western
4824,7215,Adventure|Drama|Romance|Thriller|War
841,1105,Horror
5135,8266,Drama|Musical
4717,7048,Action|Adventure|Comedy|Crime
4491,6658,Comedy|Romance
4202,6093,Animation|Children|Fantasy
4306,6300,Action|Comedy|Crime
3744,5222,Comedy|Romance
4506,6686,Action|Comedy|Crime|Fantasy
5154,8364,Drama
5030,7845,Comedy|Horror|Sci-Fi
4067,5809,Crime|Thriller
3842,5404,Drama|Romance
7254,74685,Action|Drama|Horror|Sci-Fi|Thriller
2621,3511,Comedy
7548,85736,Adventure|Animation|Children|Sci-Fi
3019,4042,Action|Drama|War|Western
1111,1447,Crime
5857,33085,Horror|Thriller
6522,54648,Action|Comedy|Crime|Thriller
7525,85020,Action|Drama|Thriller
2898,3889,Action|Adventure|Fantasy
1524,2057,Adventure|Children
5814,32289,Children|Comedy|Drama
1349,1836,Comedy|Drama
836,1099,Children|Drama|Fantasy
400,459,Action|Adventure|Crime|Drama|Romance|Thriller
1954,2593,Comedy
3541,4850,Action|Animation|Sci-Fi
1311,1760,Comedy
5723,30803,Drama|Romance
9132,147382,Action|Sci-Fi
3035,4067,Drama|Romance
6766,60333,Documentary
3443,4703,Drama
1040,1353,Comedy|Drama|Romance
3236,4381,Comedy
7795,92507,Action|Crime|Mystery|Thriller
1507,2036,Children|Comedy
1003,1306,Adventure|Drama|Sci-Fi
6048,40851,Action|Adventure|Children|Fantasy
3343,4535,Drama|Romance|Western
8447,112515,Drama|Horror|Thriller
6235,46967,Comedy|Fantasy|Mystery
1741,2337,Drama
3368,4585,Comedy
7611,87483,Comedy
7592,86892,Action|Crime|Thriller
7903,95449,Drama|Romance
7578,86548,Drama|Romance
2020,2693,Documentary
1547,2084,Children|Musical
1265,1681,Action|Adventure|Fantasy
8566,117192,Adventure|Drama
2233,2970,Adventure|Drama
5576,26865,Action|Drama
6976,67267,Comedy|Drama
5438,26082,Drama
448,513,Comedy|Mystery|Romance
8208,103980,Drama
5403,25825,Drama|Film-Noir
2626,3516,Comedy|Fantasy|Romance
5508,26528,Children|Drama
652,840,Children|Comedy
570,697,Drama|Romance
7159,72167,Action|Crime|Drama|Thriller
3603,4956,Action|Adventure|Comedy|Drama|Romance|Thriller
5697,27822,Drama|Thriller
6822,61352,Crime|Drama|Thriller
8632,120635,Action|Crime|Thriller
1722,2315,Comedy|Horror|Thriller
4901,7362,Crime|Drama|Thriller
9243,156609,Comedy
3112,4191,Comedy|Drama|Romance
1757,2356,Comedy
868,1150,Drama
2366,3142,Documentary|Musical
2023,2696,Comedy
8454,112788,Comedy
7677,89759,Drama
271,312,Comedy
4265,6235,Drama|War
3889,5470,Comedy|Romance
554,665,Comedy|Drama|War
935,1236,Comedy|Drama|Romance
4859,7294,Comedy
8441,112421,Comedy|Drama|Mystery
6205,45726,Comedy
4677,6996,Action|Sci-Fi
2309,3063,Drama|Thriller
6167,44864,Comedy|Drama|Romance
323,365,Drama
3051,4091,Comedy|Romance
5064,7982,Drama|Horror|Mystery|Thriller
7046,69524,Action|Adventure|Thriller
4950,7541,Comedy|Romance
411,473,Comedy|War
1951,2587,Comedy|Crime|Drama
8993,140247,Drama|Horror
6624,56563,Documentary
2863,3835,Thriller
2084,2771,Drama
2140,2851,Adventure|Sci-Fi|Thriller
2886,3865,Comedy|Documentary
1184,1582,Adventure|Children
8630,120478,Documentary
8481,113573,Action|Crime|Thriller
6531,54785,Horror
6500,53956,Comedy
6479,53318,Comedy|Drama|Romance
4769,7115,Horror|Mystery|Thriller
496,574,Comedy|Drama
1897,2522,Drama
3909,5501,Comedy|Mystery
4286,6270,Drama|Fantasy
530,619,Comedy
7016,68848,Adventure|Comedy|Crime|Romance
8885,134881,Drama
3897,5480,Children|Comedy
3064,4117,Drama
6562,55245,Comedy|Romance
2267,3011,Drama
7825,93443,Comedy|Drama
5702,27834,Drama
6039,40614,Drama|Thriller
3683,5080,Comedy
6023,39449,Comedy|Drama|Romance
4663,6978,Comedy|Drama
4335,6341,Drama
5646,27563,Comedy|Horror|Musical
1455,1979,Horror
1295,1730,Drama
6043,40723,Crime|Horror|Thriller
3466,4735,Horror|Sci-Fi|Thriller
3481,4765,Drama
1124,1468,Comedy|Romance
3488,4774,Comedy|Crime
5788,31804,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
3500,4789,Comedy|Fantasy|Horror|Musical|Thriller
5800,32011,Horror|Thriller
8135,102194,Adventure|Crime|Drama
4609,6880,Horror
3344,4537,Drama
5389,9018,Documentary|War
6139,44204,Crime|Drama
1197,1596,Drama
8379,110130,Adventure|Animation|Children|Comedy
6095,42734,Animation|Children|Comedy
4130,5951,Drama
8167,103075,Crime|Horror|Thriller
8367,109846,Adventure|Animation|Comedy
3516,4812,Adventure|Sci-Fi
8361,109578,Action|Mystery|Thriller
6774,60514,Action|Adventure|Sci-Fi
2319,3075,Drama|Horror
7174,72489,Action|Crime|Drama|Thriller
2717,3653,Documentary
4577,6810,Drama|Thriller
1984,2639,Drama
3689,5094,Action|Sci-Fi
2256,2996,Drama
6690,58425,Documentary
4060,5796,Action|Adventure|Comedy
4003,5665,Action|Comedy|Crime
2292,3041,Comedy
4877,7319,Comedy|Horror
8163,102993,Comedy|Drama
2814,3766,Action|War
3518,4814,Thriller
2847,3813,Drama
1932,2563,Drama
8000,97860,Crime|Drama|Thriller
3276,4441,Action
3589,4928,Drama
4578,6811,Comedy
5322,8870,Drama|Mystery|Sci-Fi|Thriller
7389,80139,Comedy|Documentary
2205,2931,Comedy|Crime|Drama|Fantasy
5517,26578,Drama
4176,6027,Drama|Romance
4825,7216,Crime|Drama|Film-Noir|Thriller
7245,74532,Action|Comedy|Crime
4980,7701,Comedy|Romance
2548,3415,Drama
5312,8838,Drama|Romance
2213,2943,Drama|Romance
8085,100498,Action|Crime|Thriller|IMAX
3706,5120,Comedy|Mystery|Thriller
5650,27604,Horror|Mystery|Thriller
5671,27722,Drama|Romance
5408,25841,Drama
6851,62511,Comedy|Drama
5475,26322,Action|Crime|Drama
3958,5585,Comedy
4188,6051,Action|Crime|Drama
4169,6014,Action|Comedy
9044,142222,Drama
6582,55444,Drama
3513,4809,Drama
856,1128,Horror
4141,5965,Action|War
9446,168254,Action|Adventure|Fantasy
1783,2382,Comedy|Crime
3397,4628,Comedy|Drama
1778,2377,Horror|Sci-Fi
9208,152091,Comedy
9423,167018,Comedy
7603,87234,Comedy|Drama|Romance
3094,4158,Animation|Comedy|Fantasy
9238,156371,Comedy
6000,38095,Action|Crime|Drama
6008,38798,Comedy|Drama
7898,95309,Comedy|Drama|Romance
4311,6306,Documentary
4706,7033,Comedy|Romance
588,725,Comedy
6254,47491,Comedy|Drama
3171,4278,Documentary
1672,2252,Comedy|Drama
5133,8261,Drama
4554,6776,Comedy|Drama|Musical|Romance
3846,5415,Comedy|Drama
3279,4444,Action|Crime
5933,34334,Action|Adventure|Sci-Fi|Thriller
